ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand,Unique_gene_name
2070600,exome,chr2,+,64808329,64808378,AFTPH,exonic,,GOOD,NO,2,64751438,64820138,+,AFTPH.2
5570543,exome,chr2,+,64819744,64819793,AFTPH,exonic,,GOOD,NO,2,64751438,64820138,+,AFTPH.3
130064,exome,chr4,-,178351994,178352043,AGA,exonic,,GOOD,NO,4,178351928,178363657,-,AGA
3890431,exome,chr7,+,150820629,150820678,AGAP3,exonic,,GOOD,NO,7,150782917,150841523,+,AGAP3.1
1850075,exome,chr2,+,27281463,27282099,AGBL5,exonic,,GOOD,SPLICE,2,27274490,27293490,+,AGBL5.1
990754,exome,chr2,+,228424448,228424497,AGFG1,exonic,,GOOD,NO,2,228336887,228425938,+,AGFG1.1
4280681,exome,chr2,+,228425698,228425747,AGFG1,exonic,,GOOD,NO,2,228336887,228425938,+,AGFG1.2
4050368,exome,chr7,+,100162989,100163038,AGFG2,exonic,,GOOD,NO,7,100136833,100165843,+,AGFG2
70239,exome,chr5,+,76360616,76360665,AGGF1,exonic,,GOOD,NO,5,76326209,76361058,+,AGGF1.1
5130102,exome,chr5,+,76360492,76360541,AGGF1,exonic,,GOOD,NO,5,76326209,76361058,+,AGGF1.2
7560452,exome,chr7,+,141353430,141353479,AGK,exonic,,GOOD,NO,7,141251077,141354209,+,AGK
2940113,exome,chr1,+,100389497,100389546,AGL,exonic,,GOOD,NO,1,100315639,100389579,+,AGL.1
7000672,exome,chr1,+,100388811,100388860,AGL,exonic,,GOOD,NO,1,100315639,100389579,+,AGL.2
4610044,exome,chr6,-,32136428,32136477,AGPAT1,exonic,,GOOD,NO,6,32135982,32145888,-,AGPAT1
3520671,exome,chr9,-,139567910,139567959,AGPAT2,exonic,,GOOD,NO,9,139567594,139581911,-,AGPAT2.1
3850370,exome,chr9,-,139571073,139571122,AGPAT2,exonic,,GOOD,NO,9,139567594,139581911,-,AGPAT2.2
620064,exome,chr21,+,45403563,45403612,AGPAT3,exonic,,GOOD,NO,21,45285115,45407475,+,AGPAT3.1
3850435,exome,chr21,+,45403018,45403067,AGPAT3,exonic,,GOOD,NO,21,45285115,45407475,+,AGPAT3.2
830719,exome,chr8,+,6615898,6615947,AGPAT5,exonic,,GOOD,NO,8,6565877,6619021,+,AGPAT5
3870022,exome,chr8,+,41478421,41478470,GPAT4,exonic,,GOOD,NO,8,41435706,41482520,+,GPAT4
2060477,exome,chr4,+,84526603,84526652,GPAT3,exonic,,GOOD,NO,4,84457066,84527027,+,GPAT3
7560154,exome,chr2,+,178402841,178402890,AGPS,exonic,,GOOD,NO,2,178257470,178408564,+,AGPS
6370500,exome,chr1,+,991196,991245,AGRN,exonic,,GOOD,NO,1,955502,991499,+,AGRN
7160121,exome,chr16,-,67516570,67516619,AGRP,exonic,,GOOD,NO,16,67516473,67517716,-,AGRP
2340347,exome,chr9,-,88161516,88161565,AGTPBP1,exonic,,GOOD,NO,9,88161453,88356944,-,AGTPBP1.1
4760427,exome,chr9,-,88162009,88162058,AGTPBP1,exonic,,GOOD,NO,9,88161453,88356944,-,AGTPBP1.2
4610220,exome,chr1,+,11810573,11810622,AGTRAP,exonic,,GOOD,NO,1,11796141,11810828,+,AGTRAP
870139,exome,chr5,-,177635908,177638931,PHYKPL,exonic,,GOOD,SPLICE,5,177635474,177659823,-,PHYKPL.1
5690082,exome,chr5,-,177649502,177649551,PHYKPL,exonic,,GOOD,NO,5,177635474,177659823,-,PHYKPL.2
1230196,exome,chr1,-,247002822,247002871,AHCTF1,exonic,,GOOD,NO,1,247002399,247095280,-,AHCTF1.1
6040747,exome,chr1,-,247012966,247013015,AHCTF1,exonic,,GOOD,NO,1,247002399,247095280,-,AHCTF1.2
3710537,exome,chr20,-,32868453,32868502,AHCY,exonic,,GOOD,NO,20,32868070,32899608,-,AHCY
1170440,exome,chr1,+,110564740,110564789,AHCYL1,exonic,,GOOD,NO,1,110527386,110566364,+,AHCYL1
870039,exome,chr7,+,129069628,129069677,AHCYL2,exonic,,GOOD,NO,7,128864854,129070052,+,AHCYL2
450553,exome,chr11,-,62283548,62283597,AHNAK,exonic,,GOOD,NO,11,62201013,62314332,-,AHNAK.1
3710400,exome,chr11,-,62201212,62201261,AHNAK,exonic,,GOOD,NO,11,62201013,62314332,-,AHNAK.2
4890672,exome,chr7,+,17384883,17384933,AHR,exonic,,GOOD,NO,7,17338275,17385775,+,AHR.1
6060367,exome,chr7,+,17382605,17382654,AHR,exonic,,GOOD,NO,7,17338275,17385775,+,AHR.2
4880561,exome,chr14,+,77935429,77935478,AHSA1,exonic,,GOOD,NO,14,77924219,77935815,+,AHSA1
1170220,exome,chr2,+,61413617,61413785,AHSA2,exonic,,GOOD,SPLICE,2,61404552,61416060,+,AHSA2
2350274,exome,chr16,+,31540044,31540093,AHSP,exonic,,GOOD,NO,16,31539172,31540125,+,AHSP
4640445,exome,chr1,-,222841690,222841739,AIDA,exonic,,GOOD,NO,1,222841354,222885864,-,AIDA.1
1940047,exome,chr6,+,31583075,31583124,AIF1,exonic,,GOOD,NO,6,31582985,31584802,+,AIF1.1
3800047,exome,chr6,+,31584190,31584239,AIF1,exonic,,GOOD,NO,6,31582985,31584802,+,AIF1.2
1410021,exome,chr9,+,133998442,133998491,AIF1L,exonic,,GOOD,NO,9,133971862,133998539,+,AIF1L
3940056,exome,chr6,+,143660818,143660867,AIG1,exonic,,GOOD,NO,6,143380499,143661480,+,AIG1
1260270,exome,chr1,-,159035731,159035780,AIM2,exonic,,GOOD,NO,1,159032274,159046647,-,AIM2.1
6960056,exome,chr7,+,6063232,6063281,AIMP2,exonic,,GOOD,NO,7,6048881,6063465,+,AIMP2
610689,exome,chr11,+,67258453,67258502,AIP,exonic,,GOOD,NO,11,67250499,67258579,+,AIP
5820386,exome,chr21,+,45717963,45718012,AIRE,exonic,,GOOD,NO,21,45705720,45718102,+,AIRE.1
6480484,exome,chr1,+,4832523,4832572,AJAP1,exonic,,GOOD,NO,1,4715104,4843851,+,AJAP1
1990491,exome,chr1,-,33478706,33478755,AK2,exonic,,GOOD,NO,1,33473540,33502512,-,AK2.1
3140441,exome,chr1,-,33473769,33473818,AK2,exonic,,GOOD,NO,1,33473540,33502512,-,AK2.2
5720669,exome,chr1,-,33478821,33478870,AK2,exonic,,GOOD,NO,1,33473540,33502512,-,AK2.3
670463,exome,chr9,-,4711226,4711275,AK3,exonic,,GOOD,NO,9,4709556,4742043,-,AK3
160148,exome,chr1,+,65692989,65693038,AK4,exonic,,GOOD,NO,1,65613231,65697828,+,AK4.1
4290192,exome,chr1,+,65692580,65692629,AK4,exonic,,GOOD,NO,1,65613231,65697828,+,AK4.2
4810494,exome,chr17,+,55198109,55198158,AKAP1,exonic,,GOOD,NO,17,55162552,55198710,+,AKAP1
460020,exome,chr17,-,19809062,19809111,AKAP10,exonic,,GOOD,NO,17,19807764,19881169,-,AKAP10
1450333,exome,chr13,+,42897015,42897064,AKAP11,exonic,,GOOD,NO,13,42846288,42897403,+,AKAP11.1
6420398,exome,chr13,+,42896724,42896773,AKAP11,exonic,,GOOD,NO,13,42846288,42897403,+,AKAP11.2
650050,exome,chr15,+,86291971,86292020,AKAP13,exonic,,GOOD,NO,15,85923846,86292589,+,AKAP13.1
2060341,exome,chr15,+,86205625,86205674,AKAP13,exonic,,GOOD,NO,15,85923846,86292589,+,AKAP13.2
3940440,exome,chr15,+,86292268,86292317,AKAP13,exonic,,GOOD,NO,15,85923846,86292589,+,AKAP13.3
4780619,exome,chr6,+,131490332,131490381,AKAP7,exonic,,GOOD,NO,6,131456825,131604675,+,AKAP7.1
5340504,exome,chr6,+,131604367,131604416,AKAP7,exonic,,GOOD,NO,6,131456825,131604675,+,AKAP7.2
6550053,exome,chr19,-,15464545,15464594,AKAP8,exonic,,GOOD,NO,19,15464331,15490612,-,AKAP8
520040,exome,chr1,+,39470624,39470673,AKIRIN1,exonic,,GOOD,NO,1,39456915,39471737,+,AKIRIN1.1
5820133,exome,chr1,+,39463936,39466645,AKIRIN1,exonic,,GOOD,SPLICE,1,39456915,39471737,+,AKIRIN1.2
5690202,exome,chr6,-,88385154,88385203,AKIRIN2,exonic,,GOOD,NO,6,88384577,88411985,-,AKIRIN2
2850010,exome,chr9,-,117098715,117098764,AKNA,exonic,,GOOD,NO,9,117098406,117156685,-,AKNA
1500504,exome,chr1,+,46034346,46034637,AKR1A1,exonic,,GOOD,SPLICE,1,46016454,46035723,+,AKR1A1.1
5550543,exome,chr1,+,46018182,46018231,AKR1A1,exonic,,GOOD,NO,1,46016454,46035723,+,AKR1A1.2
6130424,exome,chr1,+,46034886,46035596,AKR1A1,exonic,,GOOD,SPLICE,1,46016454,46035723,+,AKR1A1.3
4260139,exome,chr7,-,134127429,134127478,AKR1B1,exonic,,GOOD,NO,7,134127106,134143888,-,AKR1B1
7210632,exome,chr10,+,5149765,5149814,AKR1C3,exonic,,GOOD,NO,10,5090957,5149878,+,AKR1C3
5860347,exome,chr7,+,137802719,137802768,AKR1D1,exonic,,GOOD,NO,7,137761177,137803050,+,AKR1D1
6180681,exome,chr1,-,19630512,19630561,AKR7A2,exonic,,GOOD,NO,1,19629201,19638640,-,AKR7A2
70484,exome,chr1,-,19609185,19609234,AKR7A3,exonic,,GOOD,NO,1,19609056,19615280,-,AKR7A3.1
2470619,exome,chr14,-,105235772,105235821,AKT1,exonic,,GOOD,NO,14,105235686,105262080,-,AKT1.1
6200431,exome,chr14,-,105235868,105235917,AKT1,exonic,,GOOD,NO,14,105235686,105262080,-,AKT1.2
7210424,exome,chr14,-,105259750,105259799,AKT1,exonic,,GOOD,NO,14,105235686,105262080,-,AKT1.3
3870092,exome,chr19,-,50372530,50372579,AKT1S1,exonic,,GOOD,NO,19,50372289,50381613,-,AKT1S1
4480338,exome,chr16,-,53525835,53525884,AKTIP,exonic,,GOOD,NO,16,53524951,53537216,-,AKTIP.1
5720703,exome,chr16,-,53525905,53525954,AKTIP,exonic,,GOOD,NO,16,53524951,53537216,-,AKTIP.2
2070397,exome,chr9,-,116149214,116149263,ALAD,exonic,,GOOD,NO,9,116148591,116163618,-,ALAD.1
3120162,exome,chr9,-,116148885,116148934,ALAD,exonic,,GOOD,NO,9,116148591,116163618,-,ALAD.2
5220097,exome,chr3,+,52246381,52246430,ALAS1,exonic,,GOOD,NO,3,52232098,52248343,+,ALAS1.1
5860278,exome,chr3,+,52248144,52248193,ALAS1,exonic,,GOOD,NO,3,52232098,52248343,+,ALAS1.2
2070575,exome,chr3,+,105295394,105295443,ALCAM,exonic,,GOOD,NO,3,105085556,105295757,+,ALCAM
940441,exome,chr19,+,49972210,49973578,ALDH16A1,exonic,,GOOD,SPLICE,19,49956472,49974305,+,ALDH16A1
1070477,exome,chr9,-,75515914,75515963,ALDH1A1,exonic,,GOOD,NO,9,75515577,75568233,-,ALDH1A1.1
6510754,exome,chr9,-,75520917,75524535,ALDH1A1,exonic,,GOOD,SPLICE,9,75515577,75568233,-,ALDH1A1.2
510687,exome,chr15,-,58245808,58245857,ALDH1A2,exonic,,GOOD,NO,15,58245621,58358121,-,ALDH1A2
1240379,exome,chr9,+,38398151,38398200,ALDH1B1,exonic,,GOOD,NO,9,38392660,38398662,+,ALDH1B1.1
2650204,exome,chr9,+,38398027,38398076,ALDH1B1,exonic,,GOOD,NO,9,38392660,38398662,+,ALDH1B1.2
840253,exome,chr12,+,112247387,112247436,ALDH2,exonic,,GOOD,NO,12,112204690,112247789,+,ALDH2
460746,exome,chr17,+,19576523,19576572,ALDH3A2,exonic,,GOOD,NO,17,19552063,19580908,+,ALDH3A2.1
1690608,exome,chr17,+,19580366,19580415,ALDH3A2,exonic,,GOOD,NO,17,19552063,19580908,+,ALDH3A2.2
3120196,exome,chr17,+,19580442,19580491,ALDH3A2,exonic,,GOOD,NO,17,19552063,19580908,+,ALDH3A2.3
2970356,exome,chr11,+,67796547,67796596,ALDH3B1,exonic,,GOOD,NO,11,67776016,67796749,+,ALDH3B1
1470427,exome,chr1,-,19197949,19197998,ALDH4A1,exonic,,GOOD,NO,1,19197923,19229293,-,ALDH4A1.1
2640273,exome,chr1,-,19198337,19198386,ALDH4A1,exonic,,GOOD,NO,1,19197923,19229293,-,ALDH4A1.2
6220360,exome,chr1,-,19197988,19198037,ALDH4A1,exonic,,GOOD,NO,1,19197923,19229293,-,ALDH4A1.3
5820373,exome,chr14,-,74527349,74527398,ALDH6A1,exonic,,GOOD,NO,14,74524367,74551196,-,ALDH6A1.1
7100274,exome,chr14,-,74527140,74527189,ALDH6A1,exonic,,GOOD,NO,14,74524367,74551196,-,ALDH6A1.2
4150544,exome,chr5,-,125885669,125885911,ALDH7A1,exonic,,GOOD,SPLICE,5,125877532,125931082,-,ALDH7A1.1
2100546,exome,chr6,-,135238923,135238972,ALDH8A1,exonic,,GOOD,NO,6,135238527,135271260,-,ALDH8A1
1820044,exome,chr1,-,165631522,165631571,ALDH9A1,exonic,,GOOD,NO,1,165631448,165667900,-,ALDH9A1
2640088,exome,chr16,+,30077146,30077195,ALDOA,exonic,,GOOD,NO,16,30064410,30081741,+,ALDOA.1
6590253,exome,chr16,+,30081322,30081458,ALDOA,exonic,,GOOD,SPLICE,16,30064410,30081741,+,ALDOA.2
7330544,exome,chr17,-,26900218,26900267,ALDOC,exonic,,GOOD,NO,17,26900132,26903951,-,ALDOC
3060196,exome,chr12,+,38714881,38714930,ALG10B,exonic,,GOOD,NO,12,38710556,38723528,+,ALG10B.1
5310524,exome,chr12,+,38722794,38722843,ALG10B,exonic,,GOOD,NO,12,38710556,38723528,+,ALG10B.2
4210358,exome,chr13,+,52598751,52598800,ALG11,exonic,,GOOD,NO,13,52586522,52603780,+,ALG11
6940735,exome,chr22,-,50297078,50297127,ALG12,exonic,,GOOD,NO,22,50296853,50312106,-,ALG12
50128,exome,chr1,-,95492696,95492745,ALG14,exonic,,GOOD,NO,1,95448278,95538507,-,ALG14.1
2340524,exome,chr1,-,95492757,95492806,ALG14,exonic,,GOOD,NO,1,95448278,95538507,-,ALG14.2
1990021,exome,chr9,-,101979335,101979384,ALG2,exonic,,GOOD,NO,9,101978706,101984246,-,ALG2
2650167,exome,chr3,-,183960301,183960350,ALG3,exonic,,GOOD,NO,3,183960116,183967313,-,ALG3
6370113,exome,chr13,-,37524070,37524119,ALG5,exonic,,GOOD,NO,13,37523907,37573504,-,ALG5
6960243,exome,chr1,+,63902526,63902575,ALG6,exonic,,GOOD,NO,1,63833260,63904233,+,ALG6
2970296,exome,chr11,-,77815466,77817868,ALG8,exonic,,GOOD,SPLICE,11,77811987,77850699,-,ALG8.1
4850632,exome,chr11,-,77812156,77812205,ALG8,exonic,,GOOD,NO,11,77811987,77850699,-,ALG8.2
450204,exome,chr11,-,111657196,111680367,ALG9,exonic,,GOOD,SPLICE,11,111652918,111742305,-,ALG9
6250431,exome,chr2,-,29415663,29415712,ALK,exonic,,GOOD,NO,2,29415639,30144477,-,ALK
3360056,exome,chr14,-,78139867,78139916,ALKBH1,exonic,,GOOD,NO,14,78138748,78174356,-,ALKBH1.1
7160167,exome,chr14,-,78139868,78139917,ALKBH1,exonic,,GOOD,NO,14,78138748,78174356,-,ALKBH1.2
1340537,exome,chr12,-,109526208,109526257,ALKBH2,exonic,,GOOD,NO,12,109525992,109531293,-,ALKBH2
4610369,exome,chr11,+,43941495,43941544,ALKBH3,exonic,,GOOD,NO,11,43902356,43941825,+,ALKBH3
1780379,exome,chr7,-,102097010,102097059,ALKBH4,exonic,,GOOD,NO,7,102096666,102105321,-,ALKBH4
1400209,exome,chr17,+,18113086,18113135,ALKBH5,exonic,,GOOD,NO,17,18086866,18113267,+,ALKBH5
670360,exome,chr19,-,36500119,36500168,ALKBH6,exonic,,GOOD,NO,19,36500017,36505145,-,ALKBH6
3310324,exome,chr19,+,6374377,6374514,ALKBH7,exonic,,GOOD,SPLICE,19,6372443,6375261,+,ALKBH7
6420044,exome,chr11,-,107375479,107375528,ALKBH8,exonic,,GOOD,NO,11,107373452,107436461,-,ALKBH8
5130736,exome,chr2,+,73828368,73828417,ALMS1,exonic,,GOOD,NO,2,73612885,73837046,+,ALMS1
2900639,exome,chr17,+,7952254,7952303,ALOX15B,exonic,,GOOD,NO,17,7942357,7952451,+,ALOX15B
1780273,exome,chr10,+,45941345,45941394,ALOX5,exonic,,GOOD,NO,10,45869613,45941567,+,ALOX5
3930343,exome,chr13,+,31338347,31338396,ALOX5AP,exonic,,GOOD,NO,13,31287614,31338565,+,ALOX5AP
540390,exome,chr4,+,113362506,113362555,ALPK1,exonic,,GOOD,NO,4,113218498,113363764,+,ALPK1
2600133,exome,chr2,+,233247404,233247453,ALPP,exonic,,GOOD,NO,2,233243243,233247599,+,ALPP
2140156,exome,chr2,-,202565418,202565467,ALS2,exonic,,GOOD,NO,2,202564985,202645895,-,ALS2
110521,exome,chr12,+,85695015,85695064,ALX1,exonic,,GOOD,NO,12,85674035,85695561,+,ALX1
2600022,exome,chr8,+,11189127,11189176,SLC35G5,exonic,,GOOD,NO,8,11188494,11189695,+,SLC35G5
5050167,exome,chr17,+,7386030,7386079,SLC35G6,exonic,,GOOD,NO,17,7384720,7386383,+,SLC35G6.1
520544,exome,chr5,-,34004750,34004799,AMACR,exonic,,GOOD,NO,5,33987090,34008220,-,AMACR
1110129,exome,chr11,-,46418191,46418240,AMBRA1,exonic,,GOOD,NO,11,46417961,46615619,-,AMBRA1
50050,exome,chr6,+,111216560,111216609,AMD1,exonic,,GOOD,NO,6,111135823,111216915,+,AMD1.1
3870619,exome,chr6,+,111210112,111210161,AMD1,exonic,,GOOD,NO,6,111135823,111216915,+,AMD1.2
6520112,exome,chr12,+,96362185,96362234,AMDHD1,exonic,,GOOD,NO,12,96337070,96362370,+,AMDHD1
6110280,exome,chr16,+,2579481,2579530,AMDHD2,exonic,,GOOD,NO,16,2570362,2580955,+,AMDHD2
1400672,exome,chr16,-,56395778,56395827,AMFR,exonic,,GOOD,NO,16,56395363,56459450,-,AMFR.1
4610594,exome,chr16,-,56423115,56423164,AMFR,exonic,,GOOD,NO,16,56395363,56459450,-,AMFR.2
1580465,exome,chr11,-,118064949,118064998,JAML,exonic,,GOOD,NO,11,118064441,118095809,-,JAML
4900605,exome,chr2,-,128619311,128619360,AMMECR1L,exonic,,GOOD,NO,2,128619206,128643514,-,AMMECR1L
6900044,exome,chr12,-,31824358,31824407,AMN1,exonic,,GOOD,NO,12,31824070,31882108,-,AMN1
6960079,exome,chr3,-,134074488,134074537,AMOTL2,exonic,,GOOD,NO,3,134074186,134094259,-,AMOTL2
150504,exome,chr11,+,10528871,10528920,AMPD3,exonic,,GOOD,NO,11,10471867,10529126,+,AMPD3.1
7150390,exome,chr11,+,10477752,10477801,AMPD3,exonic,,GOOD,NO,11,10471867,10529126,+,AMPD3.2
940450,exome,chr3,-,49454323,49454372,AMT,exonic,,GOOD,NO,3,49454210,49460111,-,AMT
3130296,exome,chr1,+,104166836,104168220,AMY2A,exonic,,GOOD,SPLICE,1,104159953,104168402,+,AMY2A.1
7380121,exome,chr1,+,104163287,104164228,AMY2A,exonic,,GOOD,SPLICE,1,104159953,104168402,+,AMY2A.2
7000754,exome,chr1,+,104122008,104122057,AMY2B,exonic,,GOOD,NO,1,104097265,104122156,+,AMY2B.1
510328,exome,chr17,+,66251937,66251986,AMZ2,exonic,,GOOD,NO,17,66244144,66253305,+,AMZ2.1
730647,exome,chr2,-,112526885,112526934,ANAPC1,exonic,,GOOD,NO,2,112525213,112641741,-,ANAPC1.1
7210259,exome,chr2,-,112561367,112561416,ANAPC1,exonic,,GOOD,NO,2,112525213,112641741,-,ANAPC1.2
6840706,exome,chr4,-,145916709,145985726,ANAPC10,exonic,,GOOD,SPLICE,4,145915726,146019693,-,ANAPC10.1
10220,exome,chr17,+,79858136,79858185,ANAPC11,exonic,,GOOD,NO,17,79848665,79858409,+,ANAPC11.1
4540162,exome,chr17,+,79857292,79857341,ANAPC11,exonic,,GOOD,NO,17,79848665,79858409,+,ANAPC11.2
4760288,exome,chr17,+,79857922,79857971,ANAPC11,exonic,,GOOD,NO,17,79848665,79858409,+,ANAPC11.3
6250382,exome,chr3,-,134196749,134196798,ANAPC13,exonic,,GOOD,NO,3,134196545,134204865,-,ANAPC13
6450021,exome,chr4,+,25419909,25419958,ANAPC4,exonic,,GOOD,NO,4,25378847,25420120,+,ANAPC4
4730408,exome,chr12,-,121746367,121746416,ANAPC5,exonic,,GOOD,NO,12,121746047,121792012,-,ANAPC5
160220,exome,chr12,-,110819687,110819736,ANAPC7,exonic,,GOOD,NO,12,110810704,110841535,-,ANAPC7
3930392,exome,chr14,+,21162178,21162227,ANG,exonic,,GOOD,NO,14,21152335,21162345,+,ANG
5550086,exome,chr14,-,77253837,77253886,ANGEL1,exonic,,GOOD,NO,14,77253585,77279283,-,ANGEL1
1820441,exome,chr1,-,213165832,213165881,ANGEL2,exonic,,GOOD,NO,1,213165523,213189217,-,ANGEL2
3120326,exome,chr8,-,108262134,108262183,ANGPT1,exonic,,GOOD,NO,8,108261709,108510283,-,ANGPT1
2450592,exome,chr19,+,8438890,8438939,ANGPTL4,exonic,,GOOD,NO,19,8429010,8439259,+,ANGPTL4.1
1450672,exome,chr10,-,61819607,61819656,ANK3,exonic,,GOOD,NO,10,61786055,62493284,-,ANK3.1
450300,exome,chr17,-,4067363,4067412,ANKFY1,exonic,,GOOD,NO,17,4066664,4167274,-,ANKFY1.1
610546,exome,chr5,+,139918660,139918984,ANKHD1,exonic,,GOOD,SPLICE,5,139781398,139919441,+,ANKHD1
520008,exome,chr5,+,139921814,139921863,ANKHD1-EIF4EBP3,exonic,,GOOD,NO,5,139781398,139929163,+,ANKHD1-EIF4EBP3
2970672,exome,chr7,+,92030346,92030395,ANKIB1,exonic,,GOOD,NO,7,91875547,92030698,+,ANKIB1
2360671,exome,chr12,-,133302744,133302793,ANKLE2,exonic,,GOOD,NO,12,133302252,133338474,-,ANKLE2
2760102,exome,chr2,-,241418873,241418922,ANKMY1,exonic,,GOOD,NO,2,241418838,241500527,-,ANKMY1
4890136,exome,chr7,-,16639732,16639781,ANKMY2,exonic,,GOOD,NO,7,16639400,16685442,-,ANKMY2
1170630,exome,chr5,-,72853403,72853452,ANKRA2,exonic,,GOOD,NO,5,72848024,72861511,-,ANKRA2.1
7400114,exome,chr5,-,72848576,72848625,ANKRA2,exonic,,GOOD,NO,5,72848024,72861511,-,ANKRA2.2
4540689,exome,chr13,-,111531413,111531462,ANKRD10,exonic,,GOOD,NO,13,111530886,111567454,-,ANKRD10.1
6900674,exome,chr13,-,111531278,111531327,ANKRD10,exonic,,GOOD,NO,13,111530886,111567454,-,ANKRD10.2
3370274,exome,chr16,-,89334289,89334338,ANKRD11,exonic,,GOOD,NO,16,89334028,89556969,-,ANKRD11.1
7040132,exome,chr18,+,9283332,9283381,ANKRD12,exonic,,GOOD,NO,18,9136750,9285983,+,ANKRD12
2120224,exome,chr12,+,110476991,110477040,ANKRD13A,exonic,,GOOD,NO,12,110437234,110477235,+,ANKRD13A
4810053,exome,chr1,-,70728108,70728157,ANKRD13C,exonic,,GOOD,NO,1,70724684,70820417,-,ANKRD13C
50070,exome,chr10,-,5903807,5903856,ANKRD16,exonic,,GOOD,NO,10,5903688,5931860,-,ANKRD16.1
650008,exome,chr10,-,5920137,5920186,ANKRD16,exonic,,GOOD,NO,10,5903688,5931860,-,ANKRD16.2
3450274,exome,chr10,-,5920199,5920248,ANKRD16,exonic,,GOOD,NO,10,5903688,5931860,-,ANKRD16.3
4210437,exome,chr4,-,73940989,73941038,ANKRD17,exonic,,GOOD,NO,4,73939682,74124515,-,ANKRD17.1
6940520,exome,chr4,-,73941067,73941116,ANKRD17,exonic,,GOOD,NO,4,73939682,74124515,-,ANKRD17.2
130181,exome,chr10,-,90582771,90583081,ANKRD22,exonic,,GOOD,SPLICE,10,90579658,90611732,-,ANKRD22.1
4150270,exome,chr10,-,90582586,90582635,ANKRD22,exonic,,GOOD,NO,10,90579658,90611732,-,ANKRD22.2
5670112,exome,chr19,-,33088547,33088596,ANKRD27,exonic,,GOOD,NO,19,33087906,33166102,-,ANKRD27
2760563,exome,chr3,-,15708991,15709040,ANKRD28,exonic,,GOOD,NO,3,15708743,15901053,-,ANKRD28.1
1070736,exome,chr5,+,94031404,94031453,SLF1,exonic,,GOOD,NO,5,93954390,94031573,+,SLF1.1
6380747,exome,chr5,+,94030949,94030998,SLF1,exonic,,GOOD,NO,5,93954390,94031573,+,SLF1.2
4860707,exome,chr12,+,52285157,52285206,ANKRD33,exonic,,GOOD,NO,12,52281792,52285505,+,ANKRD33
4180437,exome,chr1,+,145568324,145568373,ANKRD35,exonic,,GOOD,NO,1,145549208,145568526,+,ANKRD35.1
4590377,exome,chr1,+,145568428,145568477,ANKRD35,exonic,,GOOD,NO,1,145549208,145568526,+,ANKRD35.2
240682,exome,chr4,+,186320133,186320182,ANKRD37,exonic,,GOOD,NO,4,186317839,186321399,+,ANKRD37
6220553,exome,chr2,-,97514008,97514057,ANKRD39,exonic,,GOOD,NO,2,97513723,97523756,-,ANKRD39
5560142,exome,chr17,-,48772868,48772917,ANKRD40,exonic,,GOOD,NO,17,48770550,48785270,-,ANKRD40
2750598,exome,chr8,-,101533288,101533337,ANKRD46,exonic,,GOOD,NO,8,101521979,101572014,-,ANKRD46
520341,exome,chr11,+,94232340,94232389,ANKRD49,exonic,,GOOD,NO,11,94227152,94232744,+,ANKRD49
1770187,exome,chr4,-,125585909,125585958,ANKRD50,exonic,,GOOD,NO,4,125585203,125633887,-,ANKRD50
2340598,exome,chr22,-,38227054,38227103,ANKRD54,exonic,,GOOD,NO,22,38226861,38240353,-,ANKRD54
2510224,exome,chr2,+,110376439,110376488,SOWAHC,exonic,,GOOD,NO,2,110371910,110376564,+,SOWAHC
4880465,exome,chr6,+,90341138,90341187,ANKRD6,exonic,,GOOD,NO,6,90142896,90343553,+,ANKRD6
7050370,exome,chr14,-,102973238,102973287,ANKRD9,exonic,,GOOD,NO,14,102973197,102976128,-,ANKRD9
5390064,exome,chr6,+,35058841,35058890,ANKS1A,exonic,,GOOD,NO,6,34857037,35059190,+,ANKS1A
580598,exome,chr2,+,220101048,220101097,ANKZF1,exonic,,GOOD,NO,2,220094478,220101391,+,ANKZF1.1
5090475,exome,chr2,+,220100265,220100436,ANKZF1,exonic,,GOOD,SPLICE,2,220094478,220101391,+,ANKZF1.2
7040554,exome,chr3,-,43408049,43408098,ANO10,exonic,,GOOD,NO,3,43407817,43663560,-,ANO10
7040674,exome,chr12,+,45825540,45825589,ANO6,exonic,,GOOD,NO,12,45609769,45834187,+,ANO6
2900438,exome,chr19,-,17434237,17434286,ANO8,exonic,,GOOD,NO,19,17434031,17445638,-,ANO8
2750711,exome,chr11,-,418230,418279,ANO9,exonic,,GOOD,NO,11,417929,442011,-,ANO9.1
1240424,exome,chr15,-,69072423,69072472,ANP32A,exonic,,GOOD,NO,15,69070874,69113261,-,ANP32A
3850053,exome,chr9,+,100777969,100778018,ANP32B,exonic,,GOOD,NO,9,100745488,100778224,+,ANP32B
6980328,exome,chr4,-,165118746,165118795,ANP32C,exonic,,GOOD,NO,4,165118158,165118863,-,ANP32C
5810612,exome,chr15,-,90328406,90328455,ANPEP,exonic,,GOOD,NO,15,90328125,90358072,-,ANPEP
10685,exome,chr4,-,80826961,80827010,ANTXR2,exonic,,GOOD,NO,4,80822770,80994626,-,ANTXR2
6520215,exome,chr9,+,75784996,75785045,ANXA1,exonic,,GOOD,NO,9,75766646,75785310,+,ANXA1
1050242,exome,chr4,+,169108546,169108595,ANXA10,exonic,,GOOD,NO,4,169013687,169108893,+,ANXA10
