ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand
1170440,exome,chr1,+,110564740,110564789,AHCYL1,exonic,,GOOD,NO,1,110527386,110566364,+
870039,exome,chr7,+,129069628,129069677,AHCYL2,exonic,,GOOD,NO,7,128864854,129070052,+
450553,exome,chr11,-,62283548,62283597,AHNAK,exonic,,GOOD,NO,11,62201013,62314332,-
3710400,exome,chr11,-,62201212,62201261,AHNAK,exonic,,GOOD,NO,11,62201013,62314332,-
4890672,exome,chr7,+,17384883,17384933,AHR,exonic,,GOOD,NO,7,17338275,17385775,+
6060367,exome,chr7,+,17382605,17382654,AHR,exonic,,GOOD,NO,7,17338275,17385775,+
4880561,exome,chr14,+,77935429,77935478,AHSA1,exonic,,GOOD,NO,14,77924219,77935815,+
1170220,exome,chr2,+,61413617,61413785,AHSA2,exonic,,GOOD,SPLICE,2,61404552,61416060,+
2350274,exome,chr16,+,31540044,31540093,AHSP,exonic,,GOOD,NO,16,31539172,31540125,+
4640445,exome,chr1,-,222841690,222841739,AIDA,exonic,,GOOD,NO,1,222841354,222885864,-
1940047,exome,chr6,+,31583075,31583124,AIF1,exonic,,GOOD,NO,6,31582985,31584802,+
3800047,exome,chr6,+,31584190,31584239,AIF1,exonic,,GOOD,NO,6,31582985,31584802,+
1410021,exome,chr9,+,133998442,133998491,AIF1L,exonic,,GOOD,NO,9,133971862,133998539,+
3940056,exome,chr6,+,143660818,143660867,AIG1,exonic,,GOOD,NO,6,143380499,143661480,+
1260270,exome,chr1,-,159035731,159035780,AIM2,exonic,,GOOD,NO,1,159032274,159046647,-
6960056,exome,chr7,+,6063232,6063281,AIMP2,exonic,,GOOD,NO,7,6048881,6063465,+
610689,exome,chr11,+,67258453,67258502,AIP,exonic,,GOOD,NO,11,67250499,67258579,+
5820386,exome,chr21,+,45717963,45718012,AIRE,exonic,,GOOD,NO,21,45705720,45718102,+
6480484,exome,chr1,+,4832523,4832572,AJAP1,exonic,,GOOD,NO,1,4715104,4843851,+
1990491,exome,chr1,-,33478706,33478755,AK2,exonic,,GOOD,NO,1,33473540,33502512,-
3140441,exome,chr1,-,33473769,33473818,AK2,exonic,,GOOD,NO,1,33473540,33502512,-
5720669,exome,chr1,-,33478821,33478870,AK2,exonic,,GOOD,NO,1,33473540,33502512,-
670463,exome,chr9,-,4711226,4711275,AK3,exonic,,GOOD,NO,9,4709556,4742043,-
160148,exome,chr1,+,65692989,65693038,AK4,exonic,,GOOD,NO,1,65613231,65697828,+
4290192,exome,chr1,+,65692580,65692629,AK4,exonic,,GOOD,NO,1,65613231,65697828,+
4810494,exome,chr17,+,55198109,55198158,AKAP1,exonic,,GOOD,NO,17,55162552,55198710,+
460020,exome,chr17,-,19809062,19809111,AKAP10,exonic,,GOOD,NO,17,19807764,19881169,-
1450333,exome,chr13,+,42897015,42897064,AKAP11,exonic,,GOOD,NO,13,42846288,42897403,+
6420398,exome,chr13,+,42896724,42896773,AKAP11,exonic,,GOOD,NO,13,42846288,42897403,+
650050,exome,chr15,+,86291971,86292020,AKAP13,exonic,,GOOD,NO,15,85923846,86292589,+
2060341,exome,chr15,+,86205625,86205674,AKAP13,exonic,,GOOD,NO,15,85923846,86292589,+
3940440,exome,chr15,+,86292268,86292317,AKAP13,exonic,,GOOD,NO,15,85923846,86292589,+
4780619,exome,chr6,+,131490332,131490381,AKAP7,exonic,,GOOD,NO,6,131456825,131604675,+
5340504,exome,chr6,+,131604367,131604416,AKAP7,exonic,,GOOD,NO,6,131456825,131604675,+
6550053,exome,chr19,-,15464545,15464594,AKAP8,exonic,,GOOD,NO,19,15464331,15490612,-
520040,exome,chr1,+,39470624,39470673,AKIRIN1,exonic,,GOOD,NO,1,39456915,39471737,+
5820133,exome,chr1,+,39463936,39466645,AKIRIN1,exonic,,GOOD,SPLICE,1,39456915,39471737,+
5690202,exome,chr6,-,88385154,88385203,AKIRIN2,exonic,,GOOD,NO,6,88384577,88411985,-
2850010,exome,chr9,-,117098715,117098764,AKNA,exonic,,GOOD,NO,9,117098406,117156685,-
1500504,exome,chr1,+,46034346,46034637,AKR1A1,exonic,,GOOD,SPLICE,1,46016454,46035723,+
5550543,exome,chr1,+,46018182,46018231,AKR1A1,exonic,,GOOD,NO,1,46016454,46035723,+
6130424,exome,chr1,+,46034886,46035596,AKR1A1,exonic,,GOOD,SPLICE,1,46016454,46035723,+
4260139,exome,chr7,-,134127429,134127478,AKR1B1,exonic,,GOOD,NO,7,134127106,134143888,-
7210632,exome,chr10,+,5149765,5149814,AKR1C3,exonic,,GOOD,NO,10,5090957,5149878,+
5860347,exome,chr7,+,137802719,137802768,AKR1D1,exonic,,GOOD,NO,7,137761177,137803050,+
6180681,exome,chr1,-,19630512,19630561,AKR7A2,exonic,,GOOD,NO,1,19629201,19638640,-
70484,exome,chr1,-,19609185,19609234,AKR7A3,exonic,,GOOD,NO,1,19609056,19615280,-
2470619,exome,chr14,-,105235772,105235821,AKT1,exonic,,GOOD,NO,14,105235686,105262080,-
6200431,exome,chr14,-,105235868,105235917,AKT1,exonic,,GOOD,NO,14,105235686,105262080,-
7210424,exome,chr14,-,105259750,105259799,AKT1,exonic,,GOOD,NO,14,105235686,105262080,-
3870092,exome,chr19,-,50372530,50372579,AKT1S1,exonic,,GOOD,NO,19,50372289,50381613,-
4480338,exome,chr16,-,53525835,53525884,AKTIP,exonic,,GOOD,NO,16,53524951,53537216,-
5720703,exome,chr16,-,53525905,53525954,AKTIP,exonic,,GOOD,NO,16,53524951,53537216,-
2070397,exome,chr9,-,116149214,116149263,ALAD,exonic,,GOOD,NO,9,116148591,116163618,-
3120162,exome,chr9,-,116148885,116148934,ALAD,exonic,,GOOD,NO,9,116148591,116163618,-
5220097,exome,chr3,+,52246381,52246430,ALAS1,exonic,,GOOD,NO,3,52232098,52248343,+
5860278,exome,chr3,+,52248144,52248193,ALAS1,exonic,,GOOD,NO,3,52232098,52248343,+
2070575,exome,chr3,+,105295394,105295443,ALCAM,exonic,,GOOD,NO,3,105085556,105295757,+
940441,exome,chr19,+,49972210,49973578,ALDH16A1,exonic,,GOOD,SPLICE,19,49956472,49974305,+
1070477,exome,chr9,-,75515914,75515963,ALDH1A1,exonic,,GOOD,NO,9,75515577,75568233,-
6510754,exome,chr9,-,75520917,75524535,ALDH1A1,exonic,,GOOD,SPLICE,9,75515577,75568233,-
510687,exome,chr15,-,58245808,58245857,ALDH1A2,exonic,,GOOD,NO,15,58245621,58358121,-
1240379,exome,chr9,+,38398151,38398200,ALDH1B1,exonic,,GOOD,NO,9,38392660,38398662,+
2650204,exome,chr9,+,38398027,38398076,ALDH1B1,exonic,,GOOD,NO,9,38392660,38398662,+
840253,exome,chr12,+,112247387,112247436,ALDH2,exonic,,GOOD,NO,12,112204690,112247789,+
460746,exome,chr17,+,19576523,19576572,ALDH3A2,exonic,,GOOD,NO,17,19552063,19580908,+
1690608,exome,chr17,+,19580366,19580415,ALDH3A2,exonic,,GOOD,NO,17,19552063,19580908,+
3120196,exome,chr17,+,19580442,19580491,ALDH3A2,exonic,,GOOD,NO,17,19552063,19580908,+
2970356,exome,chr11,+,67796547,67796596,ALDH3B1,exonic,,GOOD,NO,11,67776016,67796749,+
1470427,exome,chr1,-,19197949,19197998,ALDH4A1,exonic,,GOOD,NO,1,19197923,19229293,-
2640273,exome,chr1,-,19198337,19198386,ALDH4A1,exonic,,GOOD,NO,1,19197923,19229293,-
6220360,exome,chr1,-,19197988,19198037,ALDH4A1,exonic,,GOOD,NO,1,19197923,19229293,-
5820373,exome,chr14,-,74527349,74527398,ALDH6A1,exonic,,GOOD,NO,14,74524367,74551196,-
7100274,exome,chr14,-,74527140,74527189,ALDH6A1,exonic,,GOOD,NO,14,74524367,74551196,-
4150544,exome,chr5,-,125885669,125885911,ALDH7A1,exonic,,GOOD,SPLICE,5,125877532,125931082,-
2100546,exome,chr6,-,135238923,135238972,ALDH8A1,exonic,,GOOD,NO,6,135238527,135271260,-
1820044,exome,chr1,-,165631522,165631571,ALDH9A1,exonic,,GOOD,NO,1,165631448,165667900,-
2640088,exome,chr16,+,30077146,30077195,ALDOA,exonic,,GOOD,NO,16,30064410,30081741,+
6590253,exome,chr16,+,30081322,30081458,ALDOA,exonic,,GOOD,SPLICE,16,30064410,30081741,+
7330544,exome,chr17,-,26900218,26900267,ALDOC,exonic,,GOOD,NO,17,26900132,26903951,-
3060196,exome,chr12,+,38714881,38714930,ALG10B,exonic,,GOOD,NO,12,38710556,38723528,+
5310524,exome,chr12,+,38722794,38722843,ALG10B,exonic,,GOOD,NO,12,38710556,38723528,+
4210358,exome,chr13,+,52598751,52598800,ALG11,exonic,,GOOD,NO,13,52586522,52603780,+
6940735,exome,chr22,-,50297078,50297127,ALG12,exonic,,GOOD,NO,22,50296853,50312106,-
50128,exome,chr1,-,95492696,95492745,ALG14,exonic,,GOOD,NO,1,95448278,95538507,-
2340524,exome,chr1,-,95492757,95492806,ALG14,exonic,,GOOD,NO,1,95448278,95538507,-
1990021,exome,chr9,-,101979335,101979384,ALG2,exonic,,GOOD,NO,9,101978706,101984246,-
2650167,exome,chr3,-,183960301,183960350,ALG3,exonic,,GOOD,NO,3,183960116,183967313,-
6370113,exome,chr13,-,37524070,37524119,ALG5,exonic,,GOOD,NO,13,37523907,37573504,-
6960243,exome,chr1,+,63902526,63902575,ALG6,exonic,,GOOD,NO,1,63833260,63904233,+
2970296,exome,chr11,-,77815466,77817868,ALG8,exonic,,GOOD,SPLICE,11,77811987,77850699,-
4850632,exome,chr11,-,77812156,77812205,ALG8,exonic,,GOOD,NO,11,77811987,77850699,-
450204,exome,chr11,-,111657196,111680367,ALG9,exonic,,GOOD,SPLICE,11,111652918,111742305,-
6250431,exome,chr2,-,29415663,29415712,ALK,exonic,,GOOD,NO,2,29415639,30144477,-
3360056,exome,chr14,-,78139867,78139916,ALKBH1,exonic,,GOOD,NO,14,78138748,78174356,-
7160167,exome,chr14,-,78139868,78139917,ALKBH1,exonic,,GOOD,NO,14,78138748,78174356,-
1340537,exome,chr12,-,109526208,109526257,ALKBH2,exonic,,GOOD,NO,12,109525992,109531293,-
4610369,exome,chr11,+,43941495,43941544,ALKBH3,exonic,,GOOD,NO,11,43902356,43941825,+
1780379,exome,chr7,-,102097010,102097059,ALKBH4,exonic,,GOOD,NO,7,102096666,102105321,-
1400209,exome,chr17,+,18113086,18113135,ALKBH5,exonic,,GOOD,NO,17,18086866,18113267,+
670360,exome,chr19,-,36500119,36500168,ALKBH6,exonic,,GOOD,NO,19,36500017,36505145,-
3310324,exome,chr19,+,6374377,6374514,ALKBH7,exonic,,GOOD,SPLICE,19,6372443,6375261,+
6420044,exome,chr11,-,107375479,107375528,ALKBH8,exonic,,GOOD,NO,11,107373452,107436461,-
5130736,exome,chr2,+,73828368,73828417,ALMS1,exonic,,GOOD,NO,2,73612885,73837046,+
2900639,exome,chr17,+,7952254,7952303,ALOX15B,exonic,,GOOD,NO,17,7942357,7952451,+
1780273,exome,chr10,+,45941345,45941394,ALOX5,exonic,,GOOD,NO,10,45869613,45941567,+
3930343,exome,chr13,+,31338347,31338396,ALOX5AP,exonic,,GOOD,NO,13,31287614,31338565,+
540390,exome,chr4,+,113362506,113362555,ALPK1,exonic,,GOOD,NO,4,113218498,113363764,+
2600133,exome,chr2,+,233247404,233247453,ALPP,exonic,,GOOD,NO,2,233243243,233247599,+
2140156,exome,chr2,-,202565418,202565467,ALS2,exonic,,GOOD,NO,2,202564985,202645895,-
110521,exome,chr12,+,85695015,85695064,ALX1,exonic,,GOOD,NO,12,85674035,85695561,+
2600022,exome,chr8,+,11189127,11189176,SLC35G5,exonic,,GOOD,NO,8,11188494,11189695,+
5050167,exome,chr17,+,7386030,7386079,SLC35G6,exonic,,GOOD,NO,17,7384720,7386383,+
520544,exome,chr5,-,34004750,34004799,AMACR,exonic,,GOOD,NO,5,33987090,34008220,-
1110129,exome,chr11,-,46418191,46418240,AMBRA1,exonic,,GOOD,NO,11,46417961,46615619,-
50050,exome,chr6,+,111216560,111216609,AMD1,exonic,,GOOD,NO,6,111135823,111216915,+
3870619,exome,chr6,+,111210112,111210161,AMD1,exonic,,GOOD,NO,6,111135823,111216915,+
6520112,exome,chr12,+,96362185,96362234,AMDHD1,exonic,,GOOD,NO,12,96337070,96362370,+
6110280,exome,chr16,+,2579481,2579530,AMDHD2,exonic,,GOOD,NO,16,2570362,2580955,+
1400672,exome,chr16,-,56395778,56395827,AMFR,exonic,,GOOD,NO,16,56395363,56459450,-
4610594,exome,chr16,-,56423115,56423164,AMFR,exonic,,GOOD,NO,16,56395363,56459450,-
1580465,exome,chr11,-,118064949,118064998,JAML,exonic,,GOOD,NO,11,118064441,118095809,-
4900605,exome,chr2,-,128619311,128619360,AMMECR1L,exonic,,GOOD,NO,2,128619206,128643514,-
6900044,exome,chr12,-,31824358,31824407,AMN1,exonic,,GOOD,NO,12,31824070,31882108,-
6960079,exome,chr3,-,134074488,134074537,AMOTL2,exonic,,GOOD,NO,3,134074186,134094259,-
150504,exome,chr11,+,10528871,10528920,AMPD3,exonic,,GOOD,NO,11,10471867,10529126,+
7150390,exome,chr11,+,10477752,10477801,AMPD3,exonic,,GOOD,NO,11,10471867,10529126,+
940450,exome,chr3,-,49454323,49454372,AMT,exonic,,GOOD,NO,3,49454210,49460111,-
3130296,exome,chr1,+,104166836,104168220,AMY2A,exonic,,GOOD,SPLICE,1,104159953,104168402,+
7380121,exome,chr1,+,104163287,104164228,AMY2A,exonic,,GOOD,SPLICE,1,104159953,104168402,+
7000754,exome,chr1,+,104122008,104122057,AMY2B,exonic,,GOOD,NO,1,104097265,104122156,+
510328,exome,chr17,+,66251937,66251986,AMZ2,exonic,,GOOD,NO,17,66244144,66253305,+
730647,exome,chr2,-,112526885,112526934,ANAPC1,exonic,,GOOD,NO,2,112525213,112641741,-
7210259,exome,chr2,-,112561367,112561416,ANAPC1,exonic,,GOOD,NO,2,112525213,112641741,-
6840706,exome,chr4,-,145916709,145985726,ANAPC10,exonic,,GOOD,SPLICE,4,145915726,146019693,-
10220,exome,chr17,+,79858136,79858185,ANAPC11,exonic,,GOOD,NO,17,79848665,79858409,+
4540162,exome,chr17,+,79857292,79857341,ANAPC11,exonic,,GOOD,NO,17,79848665,79858409,+
4760288,exome,chr17,+,79857922,79857971,ANAPC11,exonic,,GOOD,NO,17,79848665,79858409,+
6250382,exome,chr3,-,134196749,134196798,ANAPC13,exonic,,GOOD,NO,3,134196545,134204865,-
6450021,exome,chr4,+,25419909,25419958,ANAPC4,exonic,,GOOD,NO,4,25378847,25420120,+
4730408,exome,chr12,-,121746367,121746416,ANAPC5,exonic,,GOOD,NO,12,121746047,121792012,-
160220,exome,chr12,-,110819687,110819736,ANAPC7,exonic,,GOOD,NO,12,110810704,110841535,-
3930392,exome,chr14,+,21162178,21162227,ANG,exonic,,GOOD,NO,14,21152335,21162345,+
5550086,exome,chr14,-,77253837,77253886,ANGEL1,exonic,,GOOD,NO,14,77253585,77279283,-
1820441,exome,chr1,-,213165832,213165881,ANGEL2,exonic,,GOOD,NO,1,213165523,213189217,-
3120326,exome,chr8,-,108262134,108262183,ANGPT1,exonic,,GOOD,NO,8,108261709,108510283,-
2450592,exome,chr19,+,8438890,8438939,ANGPTL4,exonic,,GOOD,NO,19,8429010,8439259,+
1450672,exome,chr10,-,61819607,61819656,ANK3,exonic,,GOOD,NO,10,61786055,62493284,-
450300,exome,chr17,-,4067363,4067412,ANKFY1,exonic,,GOOD,NO,17,4066664,4167274,-
610546,exome,chr5,+,139918660,139918984,ANKHD1,exonic,,GOOD,SPLICE,5,139781398,139919441,+
520008,exome,chr5,+,139921814,139921863,ANKHD1-EIF4EBP3,exonic,,GOOD,NO,5,139781398,139929163,+
2970672,exome,chr7,+,92030346,92030395,ANKIB1,exonic,,GOOD,NO,7,91875547,92030698,+
2360671,exome,chr12,-,133302744,133302793,ANKLE2,exonic,,GOOD,NO,12,133302252,133338474,-
2760102,exome,chr2,-,241418873,241418922,ANKMY1,exonic,,GOOD,NO,2,241418838,241500527,-
4890136,exome,chr7,-,16639732,16639781,ANKMY2,exonic,,GOOD,NO,7,16639400,16685442,-
1170630,exome,chr5,-,72853403,72853452,ANKRA2,exonic,,GOOD,NO,5,72848024,72861511,-
7400114,exome,chr5,-,72848576,72848625,ANKRA2,exonic,,GOOD,NO,5,72848024,72861511,-
4540689,exome,chr13,-,111531413,111531462,ANKRD10,exonic,,GOOD,NO,13,111530886,111567454,-
6900674,exome,chr13,-,111531278,111531327,ANKRD10,exonic,,GOOD,NO,13,111530886,111567454,-
3370274,exome,chr16,-,89334289,89334338,ANKRD11,exonic,,GOOD,NO,16,89334028,89556969,-
7040132,exome,chr18,+,9283332,9283381,ANKRD12,exonic,,GOOD,NO,18,9136750,9285983,+
2120224,exome,chr12,+,110476991,110477040,ANKRD13A,exonic,,GOOD,NO,12,110437234,110477235,+
4810053,exome,chr1,-,70728108,70728157,ANKRD13C,exonic,,GOOD,NO,1,70724684,70820417,-
50070,exome,chr10,-,5903807,5903856,ANKRD16,exonic,,GOOD,NO,10,5903688,5931860,-
650008,exome,chr10,-,5920137,5920186,ANKRD16,exonic,,GOOD,NO,10,5903688,5931860,-
3450274,exome,chr10,-,5920199,5920248,ANKRD16,exonic,,GOOD,NO,10,5903688,5931860,-
4210437,exome,chr4,-,73940989,73941038,ANKRD17,exonic,,GOOD,NO,4,73939682,74124515,-
6940520,exome,chr4,-,73941067,73941116,ANKRD17,exonic,,GOOD,NO,4,73939682,74124515,-
130181,exome,chr10,-,90582771,90583081,ANKRD22,exonic,,GOOD,SPLICE,10,90579658,90611732,-
4150270,exome,chr10,-,90582586,90582635,ANKRD22,exonic,,GOOD,NO,10,90579658,90611732,-
5670112,exome,chr19,-,33088547,33088596,ANKRD27,exonic,,GOOD,NO,19,33087906,33166102,-
2760563,exome,chr3,-,15708991,15709040,ANKRD28,exonic,,GOOD,NO,3,15708743,15901053,-
1070736,exome,chr5,+,94031404,94031453,SLF1,exonic,,GOOD,NO,5,93954390,94031573,+
6380747,exome,chr5,+,94030949,94030998,SLF1,exonic,,GOOD,NO,5,93954390,94031573,+
4860707,exome,chr12,+,52285157,52285206,ANKRD33,exonic,,GOOD,NO,12,52281792,52285505,+
4180437,exome,chr1,+,145568324,145568373,ANKRD35,exonic,,GOOD,NO,1,145549208,145568526,+
4590377,exome,chr1,+,145568428,145568477,ANKRD35,exonic,,GOOD,NO,1,145549208,145568526,+
240682,exome,chr4,+,186320133,186320182,ANKRD37,exonic,,GOOD,NO,4,186317839,186321399,+
6220553,exome,chr2,-,97514008,97514057,ANKRD39,exonic,,GOOD,NO,2,97513723,97523756,-
5560142,exome,chr17,-,48772868,48772917,ANKRD40,exonic,,GOOD,NO,17,48770550,48785270,-
2750598,exome,chr8,-,101533288,101533337,ANKRD46,exonic,,GOOD,NO,8,101521979,101572014,-
520341,exome,chr11,+,94232340,94232389,ANKRD49,exonic,,GOOD,NO,11,94227152,94232744,+
1770187,exome,chr4,-,125585909,125585958,ANKRD50,exonic,,GOOD,NO,4,125585203,125633887,-
2340598,exome,chr22,-,38227054,38227103,ANKRD54,exonic,,GOOD,NO,22,38226861,38240353,-
2510224,exome,chr2,+,110376439,110376488,SOWAHC,exonic,,GOOD,NO,2,110371910,110376564,+
4880465,exome,chr6,+,90341138,90341187,ANKRD6,exonic,,GOOD,NO,6,90142896,90343553,+
7050370,exome,chr14,-,102973238,102973287,ANKRD9,exonic,,GOOD,NO,14,102973197,102976128,-
5390064,exome,chr6,+,35058841,35058890,ANKS1A,exonic,,GOOD,NO,6,34857037,35059190,+
580598,exome,chr2,+,220101048,220101097,ANKZF1,exonic,,GOOD,NO,2,220094478,220101391,+
5090475,exome,chr2,+,220100265,220100436,ANKZF1,exonic,,GOOD,SPLICE,2,220094478,220101391,+
7040554,exome,chr3,-,43408049,43408098,ANO10,exonic,,GOOD,NO,3,43407817,43663560,-
7040674,exome,chr12,+,45825540,45825589,ANO6,exonic,,GOOD,NO,12,45609769,45834187,+
2900438,exome,chr19,-,17434237,17434286,ANO8,exonic,,GOOD,NO,19,17434031,17445638,-
2750711,exome,chr11,-,418230,418279,ANO9,exonic,,GOOD,NO,11,417929,442011,-
1240424,exome,chr15,-,69072423,69072472,ANP32A,exonic,,GOOD,NO,15,69070874,69113261,-
3850053,exome,chr9,+,100777969,100778018,ANP32B,exonic,,GOOD,NO,9,100745488,100778224,+
6980328,exome,chr4,-,165118746,165118795,ANP32C,exonic,,GOOD,NO,4,165118158,165118863,-
5810612,exome,chr15,-,90328406,90328455,ANPEP,exonic,,GOOD,NO,15,90328125,90358072,-
10685,exome,chr4,-,80826961,80827010,ANTXR2,exonic,,GOOD,NO,4,80822770,80994626,-
6520215,exome,chr9,+,75784996,75785045,ANXA1,exonic,,GOOD,NO,9,75766646,75785310,+
1050242,exome,chr4,+,169108546,169108595,ANXA10,exonic,,GOOD,NO,4,169013687,169108893,+
1300274,exome,chr10,-,81914887,81914936,ANXA11,exonic,,GOOD,NO,10,81914879,81965433,-
5900735,exome,chr10,-,81915086,81915135,ANXA11,exonic,,GOOD,NO,10,81914879,81965433,-
6960594,exome,chr10,-,81940736,81940785,ANXA11,exonic,,GOOD,NO,10,81914879,81965433,-
770730,exome,chr15,-,60689459,60689508,ANXA2,exonic,,GOOD,NO,15,60639349,60690185,-
3520328,exome,chr15,-,60639434,60639483,ANXA2,exonic,,GOOD,NO,15,60639349,60690185,-
4780615,exome,chr15,-,60639797,60639846,ANXA2,exonic,,GOOD,NO,15,60639349,60690185,-
270609,exome,chr4,-,154228911,154228960,ANXA2P1,exonic,,GOOD,NO,4,154228620,154229963,-
3370202,exome,chr4,-,154228645,154228695,ANXA2P1,exonic,,GOOD,NO,4,154228620,154229963,-
4890494,exome,chr9,+,33625470,33625519,ANXA2P2,exonic,,GOOD,NO,9,33624222,33625532,+
2810411,exome,chr10,+,66586417,66586466,ANXA2P3,exonic,,GOOD,NO,10,66585284,66586634,+
3440079,exome,chr2,+,70053079,70053128,ANXA4,exonic,,GOOD,NO,2,69870936,70053609,+
1070451,exome,chr4,-,122589545,122589594,ANXA5,exonic,,GOOD,NO,4,122589151,122618147,-
2490598,exome,chr5,-,150480441,150480490,ANXA6,exonic,,GOOD,NO,5,150480266,150537443,-
6330044,exome,chr10,-,75135452,75135501,ANXA7,exonic,,GOOD,NO,10,75134858,75173843,-
730725,exome,chr1,+,23410002,23410051,KDM1A,exonic,,GOOD,NO,1,23345940,23410184,+
730301,exome,chr22,-,29724309,29724358,AP1B1,exonic,,GOOD,NO,22,29723668,29784572,-
2470327,exome,chr22,-,29723761,29723810,AP1B1,exonic,,GOOD,NO,22,29723668,29784572,-
1820136,exome,chr16,-,71764080,71764129,AP1G1,exonic,,GOOD,NO,16,71762904,71842976,-
1850593,exome,chr16,-,71763510,71763559,AP1G1,exonic,,GOOD,NO,16,71762904,71842976,-
7400468,exome,chr14,-,24029161,24029210,AP1G2,exonic,,GOOD,NO,14,24028771,24037045,-
4610112,exome,chr17,-,35878084,35878133,SYNRG,exonic,,GOOD,NO,17,35874899,35969486,-
2190241,exome,chr19,+,16346075,16346124,AP1M1,exonic,,GOOD,NO,19,16308664,16346156,+
2190341,exome,chr7,+,100799901,100799950,AP1S1,exonic,,GOOD,NO,7,100797685,100804557,+
5490673,exome,chr7,+,100804312,100804361,AP1S1,exonic,,GOOD,NO,7,100797685,100804557,+
7040079,exome,chr7,+,100800730,100802352,AP1S1,exonic,,GOOD,SPLICE,7,100797685,100804557,+
1660072,exome,chr19,+,50310094,50310143,AP2A1,exonic,,GOOD,NO,19,50270179,50310369,+
4390180,exome,chr19,+,50309156,50309382,AP2A1,exonic,,GOOD,SPLICE,19,50270179,50310369,+
6270041,exome,chr11,+,1011867,1011916,AP2A2,exonic,,GOOD,NO,11,925808,1012245,+
1400605,exome,chr17,+,34053034,34053083,AP2B1,exonic,,GOOD,NO,17,33914281,34053436,+
240187,exome,chr3,+,183901600,183901649,AP2M1,exonic,,GOOD,NO,3,183892633,183901879,+
840148,exome,chr3,+,183901534,183901583,AP2M1,exonic,,GOOD,NO,3,183892633,183901879,+
3120228,exome,chr19,-,47342736,47342785,AP2S1,exonic,,GOOD,NO,19,47341414,47354252,-
6370661,exome,chr19,-,47341426,47341475,AP2S1,exonic,,GOOD,NO,19,47341414,47354252,-
2230603,exome,chr5,-,77298441,77298490,AP3B1,exonic,,GOOD,NO,5,77298149,77590579,-
4210612,exome,chr19,-,2101319,2101368,AP3D1,exonic,,GOOD,NO,19,2100986,2151556,-
6100719,exome,chr19,-,2101320,2101369,AP3D1,exonic,,GOOD,NO,19,2100986,2151556,-
2760202,exome,chr10,-,75882016,75882065,AP3M1,exonic,,GOOD,NO,10,75880014,75910843,-
6200437,exome,chr10,-,75881976,75882025,AP3M1,exonic,,GOOD,NO,10,75880014,75910843,-
7200402,exome,chr5,+,115238682,115249100,AP3S1,exonic,,GOOD,SPLICE,5,115177302,115249778,+
510129,exome,chr1,-,114437851,114437900,AP4B1,exonic,,GOOD,NO,1,114436816,114447746,-
270343,exome,chr15,+,51297652,51297701,AP4E1,exonic,,GOOD,NO,15,51200868,51298097,+
2750168,exome,chr7,+,99704550,99704599,AP4M1,exonic,,GOOD,NO,7,99699129,99704803,+
1820324,exome,chr12,+,99128916,99128965,APAF1,exonic,,GOOD,NO,12,99039077,99129211,+
2760082,exome,chr12,+,99128328,99128377,APAF1,exonic,,GOOD,NO,12,99039077,99129211,+
4070014,exome,chr19,-,3750985,3751034,APBA3,exonic,,GOOD,NO,19,3750770,3761673,-
1820722,exome,chr10,+,26856425,26856474,APBB1IP,exonic,,GOOD,NO,10,26727265,26856732,+
380707,exome,chr4,-,40812295,40812344,APBB2,exonic,,GOOD,NO,4,40812043,41216635,-
4120279,exome,chr5,-,139938026,139938075,APBB3,exonic,,GOOD,NO,5,139937852,139944189,-
7320402,exome,chr5,-,139937966,139938015,APBB3,exonic,,GOOD,NO,5,139937852,139944189,-
4280739,exome,chr18,+,10488228,10488277,APCDD1,exonic,,GOOD,NO,18,10454624,10488698,+
6620484,exome,chr2,+,220331495,220331544,SPEG,exonic,,GOOD,NO,2,220299699,220358354,+
450475,exome,chr3,+,49720733,49720782,APEH,exonic,,GOOD,NO,3,49711434,49720934,+
3120309,exome,chr14,+,20925307,20925356,APEX1,exonic,,GOOD,NO,14,20923289,20925931,+
6510053,exome,chr14,+,20925583,20925632,APEX1,exonic,,GOOD,NO,14,20923289,20925931,+
1850221,exome,chr1,-,150238133,150238182,APH1A,exonic,,GOOD,NO,1,150237798,150241609,-
7550364,exome,chr1,-,150238057,150238106,APH1A,exonic,,GOOD,NO,1,150237798,150241609,-
7160224,exome,chr15,+,63597887,63597936,APH1B,exonic,,GOOD,NO,15,63569748,63601325,+
7050523,exome,chr11,+,43365689,43365738,API5,exonic,,GOOD,NO,11,43333504,43366080,+
6200202,exome,chr11,-,34909929,34910301,APIP,exonic,,GOOD,SPLICE,11,34903842,34937958,-
