ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand
520519,exome,chr10,+,101153850,101153899,CNNM1,exonic,,GOOD,NO,10,101088855,101154087,+
780129,exome,chr20,-,35241324,35241373,SLA2,exonic,,GOOD,NO,20,35240923,35274619,-
6840711,exome,chr2,-,136664887,136664936,DARS,exonic,,GOOD,NO,2,136663450,136743254,-
3170209,exome,chr20,+,25204768,25205864,ENTPD6,exonic,,GOOD,SPLICE,20,25176305,25208711,+
7200215,exome,chr20,+,25206924,25206973,ENTPD6,exonic,,GOOD,NO,20,25176305,25208711,+
5490719,exome,chr1,-,207131837,207131886,FCAMR,exonic,,GOOD,NO,1,207131311,207143970,-
6220382,exome,chr17,+,7483154,7483203,CD68,exonic,,GOOD,NO,17,7482804,7485429,+
1110440,exome,chr1,-,111983203,111983252,WDR77,exonic,,GOOD,NO,1,111982511,111991930,-
2650750,exome,chr2,+,202137396,202137445,CASP8,exonic,,GOOD,NO,2,202098165,202152434,+
380341,exome,chr13,+,50594374,50594423,KCNRG,exonic,,GOOD,NO,13,50589389,50595058,+
2630692,exome,chr17,-,35442111,35442160,ACACA,exonic,,GOOD,NO,17,35441926,35766902,-
6650328,exome,chr17,-,35722390,35722439,ACACA,exonic,,GOOD,NO,17,35441926,35766902,-
4050494,exome,chr8,+,11947115,11961909,ZNF705D,exonic,,GOOD,SPLICE,8,11946846,11973025,+
670494,exome,chr8,+,23087982,23088031,LOC389641,exonic,,GOOD,NO,8,23082733,23088439,+
6900114,exome,chr7,-,83590682,83590731,SEMA3A,exonic,,GOOD,NO,7,83587658,83824217,-
6450538,exome,chr5,+,145890545,145890594,TCERG1,exonic,,GOOD,NO,5,145826872,145891069,+
4490600,exome,chr5,+,145847916,145847965,TCERG1,exonic,,GOOD,NO,5,145826872,145891069,+
4060646,exome,chr5,+,145890155,145890204,TCERG1,exonic,,GOOD,NO,5,145826872,145891069,+
5260630,exome,chr17,-,76353308,76353357,SOCS3,exonic,,GOOD,NO,17,76352857,76356160,-
6270706,exome,chr1,+,183523027,183523076,SMG7,exonic,,GOOD,NO,1,183441505,183523328,+
5550114,exome,chr1,+,183511507,183511556,SMG7,exonic,,GOOD,NO,1,183441505,183523328,+
3840632,exome,chr16,+,20796328,20796377,ACSM3,exonic,,GOOD,NO,16,20775311,20808479,+
6580735,exome,chr16,+,20803589,20803638,ACSM3,exonic,,GOOD,NO,16,20775311,20808479,+
5290131,exome,chr16,-,66754877,66754926,DYNC1LI2,exonic,,GOOD,NO,16,66754795,66785731,-
990390,exome,chr11,+,118994283,118994332,HINFP,exonic,,GOOD,NO,11,118992232,119005765,+
4120692,exome,chr11,+,25102265,25102314,LUZP2,exonic,,GOOD,NO,11,24518515,25104186,+
2690500,exome,chr8,-,26623513,26623562,ADRA1A,exonic,,GOOD,NO,8,26605666,26724760,-
7550348,exome,chr9,+,131769124,131769173,NUP188,exonic,,GOOD,NO,9,131709971,131769375,+
3830528,exome,chr3,+,44624862,44624911,ZKSCAN7,exonic,,GOOD,NO,3,44596666,44624956,+
6420114,exome,chr19,+,12985639,12985688,MAST1,exonic,,GOOD,NO,19,12949258,12985766,+
1240324,exome,chr17,+,16343366,16343415,SNORD49A,exonic,,GOOD,NO,17,16343349,16343420,+
1990196,exome,chr19,-,47150896,47150945,DACT3,exonic,,GOOD,NO,19,47150820,47164395,-
240546,exome,chr20,-,34542099,34542148,SCAND1,exonic,,GOOD,NO,20,34541538,34543281,-
4280181,exome,chr16,-,29884598,29884647,SEZ6L2,exonic,,GOOD,NO,16,29882479,29910585,-
730181,exome,chr19,-,46142280,46142329,MIR330,exonic,,GOOD,NO,19,46142251,46142345,-
2260711,exome,chr7,-,1062595,1062644,MIR339,exonic,,GOOD,NO,7,1062568,1062662,-
6420722,exome,chr15,+,42645565,42645614,GANC,exonic,,GOOD,NO,15,42565855,42645864,+
7330008,exome,chr14,-,75372567,75372616,RPS6KL1,exonic,,GOOD,NO,14,75370656,75389145,-
540288,exome,chr17,+,7759241,7759290,TMEM88,exonic,,GOOD,NO,17,7758383,7759417,+
6180327,exome,chr3,+,28617900,28617949,LINC00693,exonic,,GOOD,NO,3,28616768,28799828,+
5360392,exome,chr20,+,33300940,33300989,TP53INP2,exonic,,GOOD,NO,20,33292147,33301237,+
7320341,exome,chr11,-,121970468,121970517,MIR125B1,exonic,,GOOD,NO,11,121970464,121970552,-
4830167,exome,chr19,+,54502974,54503023,CACNG6,exonic,,GOOD,NO,19,54494402,54515920,+
5270487,exome,chr15,-,86631557,86650797,LINC01584,exonic,,GOOD,SPLICE,15,86626575,86659948,-
3800551,exome,chr6,-,109765438,109765487,MICAL1,exonic,,GOOD,NO,6,109765265,109787171,-
3400202,exome,chr19,+,33617619,33621064,GPATCH1,exonic,,GOOD,SPLICE,19,33571785,33621318,+
6620435,exome,chr18,+,22032979,22033028,IMPACT,exonic,,GOOD,NO,18,22006608,22033494,+
4670753,exome,chr18,+,6896511,6896560,ARHGAP28,exonic,,GOOD,NO,18,6834431,6915712,+
4560753,exome,chr1,+,196757504,196759199,CFHR3,exonic,,GOOD,SPLICE,1,196743929,196763203,+
290450,exome,chr20,+,10036692,10036741,ANKEF1,exonic,,GOOD,NO,20,10015646,10037410,+
6760133,exome,chr11,+,20530556,20530605,PRMT3,exonic,,GOOD,NO,11,20409075,20530879,+
4900687,exome,chr20,+,11871507,11871556,BTBD3,exonic,,GOOD,NO,20,11871370,11907243,+
2600403,exome,chr9,-,19063695,19063744,SCARNA8,exonic,,GOOD,NO,9,19063653,19063784,-
380523,exome,chr4,+,95445016,95494540,PDLIM5,exonic,,GOOD,SPLICE,4,95373007,95589378,+
110010,exome,chr15,-,55495904,55495953,RAB27A,exonic,,GOOD,NO,15,55495163,55582013,-
3930343,exome,chr13,+,31338347,31338396,ALOX5AP,exonic,,GOOD,NO,13,31287614,31338565,+
1240470,exome,chr9,+,136320576,136320625,ADAMTS13,exonic,,GOOD,NO,9,136279458,136324525,+
2760332,exome,chr12,+,6619618,6619667,SCARNA10,exonic,,GOOD,NO,12,6619387,6619717,+
160390,exome,chr1,+,36031851,36031900,NCDN,exonic,,GOOD,NO,1,36023392,36032380,+
240167,exome,chr4,-,68926941,68926990,SYT14P1,exonic,,GOOD,NO,4,68926327,68929015,-
1820538,exome,chr6,-,31919867,31919916,NELFE,exonic,,GOOD,NO,6,31919863,31926864,-
110075,exome,chr2,-,202242072,202242121,TRAK2,exonic,,GOOD,NO,2,202241929,202316319,-
3870370,exome,chr6,+,7402953,7403002,RIOK1,exonic,,GOOD,NO,6,7390061,7418270,+
450435,exome,chr4,+,109097205,109097254,LEF1-AS1,exonic,,GOOD,NO,4,109088680,109097586,+
5700725,exome,chr13,-,43462294,43462343,EPSTI1,exonic,,GOOD,NO,13,43460523,43566407,-
4390703,exome,chr20,+,49200786,49200835,PTPN1,exonic,,GOOD,NO,20,49126857,49201300,+
3830022,exome,chr6,+,31625239,31625434,APOM,exonic,,GOOD,SPLICE,6,31620186,31625987,+
6940646,exome,chr9,+,139848336,139848385,LCN12,exonic,,GOOD,NO,9,139846767,139849949,+
1070603,exome,chr7,+,79848190,79848239,GNAI1,exonic,,GOOD,NO,7,79764139,79848725,+
4260528,exome,chr7,+,79848522,79848571,GNAI1,exonic,,GOOD,NO,7,79764139,79848725,+
730630,exome,chrX,+,150869889,150869938,PRRG3,exonic,,GOOD,NO,X,150863729,150870063,+
780187,exome,chr6,-,41034755,41034804,OARD1,exonic,,GOOD,NO,6,41034530,41040188,-
5910288,exome,chr11,+,15262019,15262068,INSC,exonic,,GOOD,NO,11,15133969,15268756,+
770411,exome,chr5,+,133918702,133918751,JADE2,exonic,,GOOD,NO,5,133860065,133918920,+
1050091,exome,chr12,-,23686079,23686128,SOX5,exonic,,GOOD,NO,12,23685230,24715383,-
4070671,exome,chr12,-,23685540,23685589,SOX5,exonic,,GOOD,NO,12,23685230,24715383,-
940639,exome,chr12,-,15067072,15067121,ERP27,exonic,,GOOD,NO,12,15066960,15091483,-
2470465,exome,chr9,+,139820719,139820768,TRAF2,exonic,,GOOD,NO,9,139780964,139821067,+
4050382,exome,chr10,+,74647155,74647204,MCU,exonic,,GOOD,NO,10,74451888,74647452,+
1450717,exome,chr20,+,62671062,62671111,LINC00176,exonic,,GOOD,NO,20,62665696,62671315,+
6350301,exome,chr5,+,177302417,177302466,LOC728554,exonic,,GOOD,NO,5,177302261,177311269,+
20450,exome,chr20,-,33864988,33865037,MMP24-AS1,exonic,,GOOD,NO,20,33864135,33865960,-
520746,exome,chr17,-,43332531,43332580,SPATA32,exonic,,GOOD,NO,17,43331759,43339479,-
4490424,exome,chr4,-,164392493,164392542,TKTL2,exonic,,GOOD,NO,4,164392246,164395047,-
5390561,exome,chr2,+,99234665,99234714,UNC50,exonic,,GOOD,NO,2,99225041,99234977,+
6560255,exome,chr20,+,34700350,34700399,EPB41L1,exonic,,GOOD,NO,20,34679425,34820721,+
4850524,exome,chr10,+,95557263,95557312,LGI1,exonic,,GOOD,NO,10,95517565,95557931,+
4150068,exome,chr10,+,95557674,95557723,LGI1,exonic,,GOOD,NO,10,95517565,95557931,+
4590133,exome,chr10,-,116054811,116054860,AFAP1L2,exonic,,GOOD,NO,10,116054582,116164537,-
2350315,exome,chr2,-,74588304,74588353,DCTN1,exonic,,GOOD,NO,2,74588280,74619214,-
2680703,exome,chr3,+,196661213,196661262,SENP5,exonic,,GOOD,NO,3,196594726,196661584,+
5900577,exome,chr3,+,44609876,44609925,ZKSCAN7,exonic,,GOOD,NO,3,44596666,44624956,+
2480564,exome,chr3,+,44613236,44613285,ZKSCAN7,exonic,,GOOD,NO,3,44596666,44624956,+
5090414,exome,chr22,+,19423280,19423329,MRPL40,exonic,,GOOD,NO,22,19419424,19423601,+
50097,exome,chr17,+,79503238,79503287,FSCN2,exonic,,GOOD,NO,17,79495416,79504156,+
1570086,exome,chr17,-,80901863,80901912,B3GNTL1,exonic,,GOOD,NO,17,80900024,81009686,-
2710575,exome,chr12,-,9905408,9905457,CD69,exonic,,GOOD,NO,12,9905081,9913497,-
630437,exome,chr6,-,32145793,32145842,AGPAT1,exonic,,GOOD,NO,6,32135982,32145888,-
6100259,exome,chr2,+,17837110,17837159,VSNL1,exonic,,GOOD,NO,2,17721806,17837706,+
1340176,exome,chr20,+,58647219,58647268,C20orf197,exonic,,GOOD,NO,20,58630979,58648008,+
4010377,exome,chr17,+,80900795,80900844,TBCD,exonic,,GOOD,NO,17,80709939,80901062,+
5090543,exome,chr17,+,80897276,80897325,TBCD,exonic,,GOOD,NO,17,80709939,80901062,+
1990440,exome,chr2,-,24342455,24342504,PFN4,exonic,,GOOD,NO,2,24337678,24346347,-
940152,exome,chr19,-,2037716,2037765,MKNK2,exonic,,GOOD,NO,19,2037469,2051243,-
5820753,exome,chr20,+,411363,411412,RBCK1,exonic,,GOOD,NO,20,388693,412781,+
2810687,exome,chr8,+,145750422,145750471,LRRC14,exonic,,GOOD,NO,8,145743348,145750559,+
6270328,exome,chr12,+,72073974,72074023,THAP2,exonic,,GOOD,NO,12,72057676,72074428,+
3450189,exome,chr7,-,27237141,27237190,HOXA13,exonic,,GOOD,NO,7,27236498,27239725,-
5050224,exome,chr15,-,42276689,42276738,PLA2G4E,exonic,,GOOD,NO,15,42273779,42342901,-
6380431,exome,chr6,-,33161417,33161466,RXRB,exonic,,GOOD,NO,6,33161361,33168630,-
5220452,exome,chr1,-,33146298,33146347,SYNC,exonic,,GOOD,NO,1,33145506,33168361,-
1510722,exome,chr5,-,179393811,179393860,RNF130,exonic,,GOOD,NO,5,179382066,179499118,-
5340592,exome,chr15,-,43831756,43851016,PPIP5K1,exonic,,GOOD,SPLICE,15,43825659,43882451,-
5490646,exome,chr1,+,44685899,44685948,DMAP1,exonic,,GOOD,NO,1,44679124,44686351,+
7150176,exome,chr2,+,85772203,85772252,MAT2A,exonic,,GOOD,NO,2,85766100,85772403,+
7320494,exome,chr16,+,88601281,88601330,ZFPM1,exonic,,GOOD,NO,16,88520013,88601574,+
840544,exome,chr11,+,66407425,66407474,RBM4,exonic,,GOOD,NO,11,66406087,66435858,+
520243,exome,chr11,+,66407542,66407591,RBM4,exonic,,GOOD,NO,11,66406087,66435858,+
3290291,exome,chr4,-,1695221,1695270,SLBP,exonic,,GOOD,NO,4,1694457,1714468,-
4280603,exome,chr4,-,1694704,1694753,SLBP,exonic,,GOOD,NO,4,1694457,1714468,-
2900692,exome,chr17,+,3629644,3629693,GSG2,exonic,,GOOD,NO,17,3627196,3629992,+
1820274,exome,chr15,-,63901246,63901295,HERC1,exonic,,GOOD,NO,15,63900816,64126147,-
5390661,exome,chr9,+,2653893,2653942,VLDLR,exonic,,GOOD,NO,9,2621773,2656103,+
1570273,exome,chr18,+,56065037,56065086,NEDD4L,exonic,,GOOD,NO,18,55711609,56068772,+
5890220,exome,chr15,-,101120835,101120884,LINS1,exonic,,GOOD,NO,15,101109427,101142445,-
6280474,exome,chr13,+,49054503,49054552,RB1,exonic,,GOOD,NO,13,48877882,49056026,+
3840671,exome,chr5,+,94784107,94784156,FAM81B,exonic,,GOOD,NO,5,94727047,94786144,+
7380092,exome,chr5,+,38352360,38352409,EGFLAM,exonic,,GOOD,NO,5,38258510,38465582,+
6550333,exome,chr3,+,45989445,45989494,CXCR6,exonic,,GOOD,NO,3,45984972,45989845,+
5810750,exome,chr4,-,169909118,169909167,CBR4,exonic,,GOOD,NO,4,169908741,169931468,-
5570520,exome,chr16,-,66955818,66955867,RRAD,exonic,,GOOD,NO,16,66955581,66959439,-
7200639,exome,chr16,-,66956076,66956125,RRAD,exonic,,GOOD,NO,16,66955581,66959439,-
1260605,exome,chr8,-,72273948,72273997,EYA1,exonic,,GOOD,NO,8,72109667,72274467,-
4180279,exome,chr8,-,42692169,42692218,THAP1,exonic,,GOOD,NO,8,42691816,42698474,-
3800575,exome,chr1,-,1271890,1273400,DVL1,exonic,,GOOD,SPLICE,1,1270657,1284492,-
5960609,exome,chr1,-,1277826,1278079,DVL1,exonic,,GOOD,SPLICE,1,1270657,1284492,-
4200110,exome,chr6,+,111280008,111280402,GTF3C6,exonic,,GOOD,SPLICE,6,111279762,111289091,+
870575,exome,chr11,+,125302807,125302856,PKNOX2,exonic,,GOOD,NO,11,125034558,125303285,+
150482,exome,chrX,+,144907276,144907325,SLITRK2,exonic,,GOOD,NO,X,144899346,144907360,+
7160504,exome,chr2,+,241407182,241407231,GPC1,exonic,,GOOD,NO,2,241375114,241407495,+
4570270,exome,chr3,+,98073386,98073435,OR5K4,exonic,,GOOD,NO,3,98072697,98073663,+
6840044,exome,chr17,-,17715927,17715976,SREBF1,exonic,,GOOD,NO,17,17714662,17740325,-
5820500,exome,chr1,-,228288677,228288726,C1orf35,exonic,,GOOD,NO,1,228288427,228291163,-
1740131,exome,chr20,-,7863748,7863797,HAO1,exonic,,GOOD,NO,20,7863630,7921093,-
7610403,exome,chr20,-,7864270,7866176,HAO1,exonic,,GOOD,SPLICE,20,7863630,7921093,-
4390661,exome,chr12,-,132623080,132623129,DDX51,exonic,,GOOD,NO,12,132621139,132628880,-
7160180,exome,chr13,+,76143596,76169052,UCHL3,exonic,,GOOD,SPLICE,13,76123615,76180156,+
360551,exome,chr6,+,118824825,118824874,BRD7P3,exonic,,GOOD,NO,6,118822535,118824996,+
3290437,exome,chr12,-,25629300,25629349,LMNTD1,exonic,,GOOD,NO,12,25629015,25801496,-
830519,exome,chr3,-,3133948,3133997,IL5RA,exonic,,GOOD,NO,3,3108007,3152058,-
2000162,exome,chr5,-,134780053,134780102,DCANP1,exonic,,GOOD,NO,5,134779903,134783038,-
5340273,exome,chr12,-,70002843,70002892,LRRC10,exonic,,GOOD,NO,12,70002344,70004942,-
5490619,exome,chr13,-,20716588,20716637,GJA3,exonic,,GOOD,NO,13,20712394,20735183,-
1580128,exome,chr13,-,20712655,20712704,GJA3,exonic,,GOOD,NO,13,20712394,20735183,-
4590577,exome,chr13,+,26594873,26594922,ATP8A2,exonic,,GOOD,NO,13,25946148,26599989,+
1030427,exome,chr6,-,33384457,33384506,CUTA,exonic,,GOOD,NO,6,33384318,33386065,-
6590408,exome,chr11,-,62622764,62622813,SNORD26,exonic,,GOOD,NO,11,62622763,62622838,-
2370088,exome,chr6,-,137465867,137465916,IL22RA2,exonic,,GOOD,NO,6,137464956,137494785,-
6550068,exome,chr6,-,137477899,137477948,IL22RA2,exonic,,GOOD,NO,6,137464956,137494785,-
1070180,exome,chr11,-,67559353,67559402,FAM86C2P,exonic,,GOOD,NO,11,67559237,67572807,-
1850435,exome,chr11,+,45950304,45950353,LARGE2,exonic,,GOOD,NO,11,45943171,45950647,+
2570768,exome,chr17,+,40725068,40725117,MLX,exonic,,GOOD,NO,17,40719077,40725221,+
6200195,exome,chr9,-,131396228,131396520,WDR34,exonic,,GOOD,SPLICE,9,131395939,131419129,-
6020358,exome,chr22,-,23804607,23804656,LOC388882,exonic,,GOOD,NO,22,23804268,23829167,-
2140088,exome,chr18,-,47351386,47351435,MYO5B,exonic,,GOOD,NO,18,47349155,47721451,-
5960014,exome,chr15,-,40845458,40845507,C15orf57,exonic,,GOOD,NO,15,40823539,40857256,-
4730369,exome,chr12,-,92537194,92537243,BTG1,exonic,,GOOD,NO,12,92534053,92539673,-
2940075,exome,chr2,+,202345217,202345266,STRADB,exonic,,GOOD,NO,2,202316391,202345574,+
5080632,exome,chr2,-,48046114,48046163,FBXO11,exonic,,GOOD,NO,2,48034058,48132932,-
3170491,exome,chr3,+,122869192,122873847,PDIA5,exonic,,GOOD,SPLICE,3,122785855,122880953,+
3060040,exome,chr8,-,101715408,101715457,PABPC1,exonic,,GOOD,NO,8,101715143,101734315,-
780100,exome,chr13,+,113774257,113774306,F7,exonic,,GOOD,NO,13,113760101,113774995,+
3190280,exome,chr13,+,113774871,113774920,F7,exonic,,GOOD,NO,13,113760101,113774995,+
6650170,exome,chr13,+,113761170,113761219,F7,exonic,,GOOD,NO,13,113760101,113774995,+
6370494,exome,chr2,-,27587376,27587425,EIF2B4,exonic,,GOOD,NO,2,27587218,27593324,-
670594,exome,chr6,+,31913167,31913216,C2,exonic,,GOOD,NO,6,31865561,31913451,+
6060433,exome,chr11,+,64139429,64139478,RPS6KA4,exonic,,GOOD,NO,11,64126624,64139687,+
4780609,exome,chr11,-,46406698,46406747,CHRM4,exonic,,GOOD,NO,11,46406341,46408158,-
7150537,exome,chr20,-,33449286,33449335,GGT7,exonic,,GOOD,NO,20,33432522,33460661,-
610537,exome,chr21,-,26758472,26758521,LINC00158,exonic,,GOOD,NO,21,26758132,26804013,-
4780347,exome,chr15,-,66845336,66845385,LCTL,exonic,,GOOD,NO,15,66839805,66858317,-
5340703,exome,chr2,-,88327318,88327367,KRCC1,exonic,,GOOD,NO,2,88326721,88355320,-
2370538,exome,chr2,-,88327555,88327604,KRCC1,exonic,,GOOD,NO,2,88326721,88355320,-
1090056,exome,chrX,-,137821443,137821492,FGF13,exonic,,GOOD,NO,X,137713733,138287185,-
4830239,exome,chr1,-,226819658,226819707,ITPKB,exonic,,GOOD,NO,1,226819390,226926876,-
4900575,exome,chr17,-,57774957,57775006,PTRH2,exonic,,GOOD,NO,17,57774666,57784959,-
10358,exome,chr16,+,29681381,29681430,SPN,exonic,,GOOD,NO,16,29674270,29681823,+
4220373,exome,chr16,+,29674313,29674362,SPN,exonic,,GOOD,NO,16,29674270,29681823,+
1170730,exome,chr17,-,27413582,27413989,MYO18A,exonic,,GOOD,SPLICE,17,27400527,27507407,-
3780465,exome,chr4,+,144468562,144468611,SMARCA5,exonic,,GOOD,NO,4,144434615,144478642,+
2340445,exome,chr18,-,47796045,47796094,MBD1,exonic,,GOOD,NO,18,47793251,47808144,-
6620288,exome,chr14,+,101506041,101506090,MIR376C,exonic,,GOOD,NO,14,101506026,101506092,+
2350682,exome,chr16,-,46508211,46509696,ANKRD26P1,exonic,,GOOD,SPLICE,16,46503248,46603009,-
1940561,exome,chr14,+,55004933,55004982,CGRRF1,exonic,,GOOD,NO,14,54976586,55005334,+
4260692,exome,chr7,-,27140422,27140471,HOXA2,exonic,,GOOD,NO,7,27139972,27142394,-
2060471,exome,chr7,-,27140083,27140132,HOXA2,exonic,,GOOD,NO,7,27139972,27142394,-
5900685,exome,chr4,+,2931707,2931756,ADD1,exonic,,GOOD,NO,4,2845583,2931802,+
4200465,exome,chr10,-,50574171,50574220,DRGX,exonic,,GOOD,NO,10,50574160,50604062,-
2120600,exome,chr5,+,161582440,161582489,GABRG2,exonic,,GOOD,NO,5,161494647,161582545,+
2630619,exome,chr9,+,104325422,104325471,RNF20,exonic,,GOOD,NO,9,104296130,104325626,+
5080044,exome,chr3,+,40469538,40469587,ENTPD3,exonic,,GOOD,NO,3,40428646,40470117,+
4850504,exome,chr3,+,40469911,40469960,ENTPD3,exonic,,GOOD,NO,3,40428646,40470117,+
6900682,exome,chr6,-,105584468,105584517,BVES,exonic,,GOOD,NO,6,105544698,105585049,-
5900458,exome,chr11,+,5906346,5906395,OR52E4,exonic,,GOOD,NO,11,5905522,5906461,+
3450114,exome,chr9,+,139618362,139618411,FAM69B,exonic,,GOOD,NO,9,139607023,139619170,+
4290152,exome,chr9,+,139618198,139618247,FAM69B,exonic,,GOOD,NO,9,139607023,139619170,+
5340093,exome,chr4,-,184243460,184243509,CLDN24,exonic,,GOOD,NO,4,184242916,184243579,-
6550292,exome,chr20,+,43946387,43946436,RBPJL,exonic,,GOOD,NO,20,43935482,43946464,+
7330097,exome,chr21,+,46646351,46646400,ADARB1,exonic,,GOOD,NO,21,46494492,46646478,+
2320228,exome,chr21,+,46644758,46644807,ADARB1,exonic,,GOOD,NO,21,46494492,46646478,+
580500,exome,chr22,-,38474222,38474271,SLC16A8,exonic,,GOOD,NO,22,38474143,38479170,-
4250181,exome,chr14,-,57670769,57670818,EXOC5,exonic,,GOOD,NO,14,57669193,57735617,-
1580044,exome,chr2,+,17963242,17963291,GEN1,exonic,,GOOD,NO,2,17935124,17967180,+
2810408,exome,chr2,+,17962868,17962917,GEN1,exonic,,GOOD,NO,2,17935124,17967180,+
4590026,exome,chr3,-,49062189,49062331,IMPDH2,exonic,,GOOD,SPLICE,3,49061761,49066875,-
7330338,exome,chr5,-,59899386,59901557,DEPDC1B,exonic,,GOOD,SPLICE,5,59892738,59995993,-
2370441,exome,chr5,-,59892829,59892878,DEPDC1B,exonic,,GOOD,NO,5,59892738,59995993,-
5390315,exome,chr17,-,41376247,41376296,LINC00854,exonic,,GOOD,NO,17,41373436,41381062,-
5820035,exome,chr7,+,26225674,26225723,NFE2L3,exonic,,GOOD,NO,7,26191846,26226756,+
60706,exome,chr9,-,139297077,139297126,SDCCAG3,exonic,,GOOD,NO,9,139296373,139305054,-
7040553,exome,chr9,-,139296587,139296636,SDCCAG3,exonic,,GOOD,NO,9,139296373,139305054,-
4210059,exome,chr8,-,27318341,27318390,CHRNA2,exonic,,GOOD,NO,8,27317277,27336813,-
3310161,exome,chr6,-,24650373,24650422,TDP2,exonic,,GOOD,NO,6,24650204,24667115,-
3190189,exome,chr6,-,24650765,24650814,TDP2,exonic,,GOOD,NO,6,24650204,24667115,-
4290402,exome,chr3,-,135867906,135867955,MSL2,exonic,,GOOD,NO,3,135867759,135914688,-
6520026,exome,chr19,+,49426454,49426503,NUCB1,exonic,,GOOD,NO,19,49403306,49426540,+
1990630,exome,chr20,+,378009,378058,TRIB3,exonic,,GOOD,NO,20,361272,378203,+
510164,exome,chr1,-,155259691,155259740,PKLR,exonic,,GOOD,NO,1,155259083,155271225,-
5720646,exome,chr1,-,155270676,155270725,PKLR,exonic,,GOOD,NO,1,155259083,155271225,-
5910523,exome,chr1,+,87810816,87810865,LMO4,exonic,,GOOD,NO,1,87794150,87814607,+
7210450,exome,chr1,+,87811116,87811165,LMO4,exonic,,GOOD,NO,1,87794150,87814607,+
150343,exome,chr1,-,205682523,205682572,NUCKS1,exonic,,GOOD,NO,1,205681946,205719372,-
3520228,exome,chr12,+,31132566,31135476,TSPAN11,exonic,,GOOD,SPLICE,12,31079837,31149537,+
5050709,exome,chr12,+,31145182,31145231,TSPAN11,exonic,,GOOD,NO,12,31079837,31149537,+
6940086,exome,chr4,-,144796608,144796657,GYPE,exonic,,GOOD,NO,4,144792018,144826716,-
3520300,exome,chr4,-,144797971,144801575,GYPE,exonic,,GOOD,SPLICE,4,144792018,144826716,-
6510692,exome,chr10,-,5042352,5042401,AKR1C2,exonic,,GOOD,NO,10,5029967,5060225,-
6060356,exome,chr19,+,49995167,49995216,RPL13A,exonic,,GOOD,NO,19,49990810,49995564,+
6100356,exome,chr1,+,21904751,21904800,ALPL,exonic,,GOOD,NO,1,21835850,21904905,+
2570091,exome,chr9,-,123618111,123618160,PHF19,exonic,,GOOD,NO,9,123617928,123657174,-
3420301,exome,chr5,+,68425540,68425589,SLC30A5,exonic,,GOOD,NO,5,68389775,68426899,+
1230730,exome,chr5,+,68400476,68400525,SLC30A5,exonic,,GOOD,NO,5,68389775,68426899,+
4810451,exome,chr5,+,68423859,68423908,SLC30A5,exonic,,GOOD,NO,5,68389775,68426899,+
3460682,exome,chr3,+,157160638,157160687,PTX3,exonic,,GOOD,NO,3,157154579,157161417,+
2900068,exome,chr10,+,75878439,75878488,VCL,exonic,,GOOD,NO,10,75757871,75879914,+
3990474,exome,chr3,+,169656663,169656712,SAMD7,exonic,,GOOD,NO,3,169629359,169656956,+
5390468,exome,chr1,-,158746658,158746707,OR6N2,exonic,,GOOD,NO,1,158746471,158747425,-
6660722,exome,chr5,+,68856213,68858531,GTF2H2C_2,exonic,,GOOD,SPLICE,5,68856073,68888352,+
3800482,exome,chr9,-,140194426,140194475,NRARP,exonic,,GOOD,NO,9,140194082,140196703,-
2940630,exome,chr22,+,31042881,31042930,SLC35E4,exonic,,GOOD,NO,22,31031801,31065003,+
3870253,exome,chr10,-,44866024,44866073,CXCL12,exonic,,GOOD,NO,10,44865600,44880545,-
4610615,exome,chr10,-,44876269,44876318,CXCL12,exonic,,GOOD,NO,10,44865600,44880545,-
3440731,exome,chr17,+,64880727,64880776,CACNG5,exonic,,GOOD,NO,17,64873390,64881395,+
7650348,exome,chr1,-,248487051,248487100,OR2M7,exonic,,GOOD,NO,1,248486931,248487870,-
1090008,exome,chr17,-,26694776,26694825,VTN,exonic,,GOOD,NO,17,26694298,26697373,-
2850253,exome,chr17,+,655672,655721,DBIL5P,exonic,,GOOD,NO,17,655572,658576,+
3930082,exome,chr19,+,33795762,33795811,CEBPA-AS1,exonic,,GOOD,NO,19,33793762,33795963,+
3060192,exome,chr16,+,58439698,58439747,GINS3,exonic,,GOOD,NO,16,58426297,58440048,+
1430593,exome,chr15,-,62929845,62929894,MGC15885,exonic,,GOOD,NO,15,62929370,62937380,-
6040379,exome,chr3,-,101368481,101368530,ZBTB11,exonic,,GOOD,NO,3,101368282,101395988,-
